Time,fms,EDA,individual,simulation
04-38-04,1,2.364,4,beach
04-38-05,1,2.363,4,beach
04-38-06,1,2.249,4,beach
04-38-07,1,2.197,4,beach
04-38-08,1,2.186,4,beach
04-38-09,1,2.144,4,beach
04-38-10,1,2.104,4,beach
04-38-11,1,2.004,4,beach
04-38-12,1,2.006,4,beach
04-38-13,1,2.039,4,beach
04-38-14,1,2.029,4,beach
04-38-15,1,1.995,4,beach
04-38-16,1,1.995,4,beach
04-38-17,1,1.995,4,beach
04-38-18,1,1.974,4,beach
04-38-19,1,1.975,4,beach
04-38-20,1,2.008,4,beach
04-38-21,1,2.071,4,beach
04-38-22,1,2.258,4,beach
04-38-23,1,2.473,4,beach
04-38-24,1,2.479,4,beach
04-38-25,1,2.343,4,beach
04-38-26,1,2.262,4,beach
04-38-27,1,2.238,4,beach
04-38-28,1,2.253,4,beach
04-38-29,1,2.254,4,beach
04-38-30,1,2.210,4,beach
04-38-31,1,2.173,4,beach
04-38-32,1,2.154,4,beach
04-38-33,1,2.277,4,beach
