Time,fms,EDA,individual,simulation
05-01-31,0,3.282,14,beach
05-01-32,0,3.255,14,beach
05-01-33,0,3.234,14,beach
05-01-34,0,3.216,14,beach
05-01-35,0,3.194,14,beach
05-01-36,0,3.240,14,beach
05-01-37,0,3.286,14,beach
05-01-38,0,3.250,14,beach
05-01-39,0,3.219,14,beach
05-01-40,0,3.203,14,beach
05-01-41,0,3.200,14,beach
05-01-42,0,3.193,14,beach
05-01-43,0,3.193,14,beach
05-01-44,0,3.180,14,beach
05-01-45,0,3.172,14,beach
05-01-46,0,3.176,14,beach
05-01-47,0,3.157,14,beach
05-01-48,0,3.146,14,beach
05-01-49,0,3.136,14,beach
05-01-50,0,3.141,14,beach
05-01-51,0,3.124,14,beach
05-01-52,0,3.158,14,beach
05-01-53,0,3.119,14,beach
05-01-54,0,3.135,14,beach
05-01-55,0,3.140,14,beach
05-01-56,0,3.131,14,beach
05-01-57,0,3.121,14,beach
05-01-58,0,3.107,14,beach
05-01-59,0,3.091,14,beach
05-02-00,0,3.072,14,beach
