Time,fms,HR,individual,simulation,CSS
12-01-54,1,104.6,1,walk,Mid
12-01-55,1,104.62,1,walk,Mid
12-01-56,1,104.6,1,walk,Mid
12-01-57,1,104.58,1,walk,Mid
12-01-58,1,104.53,1,walk,Mid
12-01-59,1,104.45,1,walk,Mid
12-02-00,1,104.42,1,walk,Mid
12-02-01,1,104.4,1,walk,Mid
12-02-02,1,104.38,1,walk,Mid
12-02-03,1,104.4,1,walk,Mid
12-02-04,1,104.43,1,walk,Mid
12-02-05,1,104.42,1,walk,Mid
12-02-06,1,104.45,1,walk,Mid
12-02-07,1,104.5,1,walk,Mid
12-02-08,1,104.57,1,walk,Mid
12-02-09,1,104.63,1,walk,Mid
12-02-10,1,104.73,1,walk,Mid
12-02-11,1,104.8,1,walk,Mid
12-02-12,1,104.9,1,walk,Mid
12-02-13,1,104.92,1,walk,Mid
12-02-14,1,104.9,1,walk,Mid
12-02-15,1,104.85,1,walk,Mid
12-02-16,1,104.75,1,walk,Mid
12-02-17,1,104.65,1,walk,Mid
12-02-18,1,104.53,1,walk,Mid
12-02-19,1,104.43,1,walk,Mid
12-02-20,1,104.35,1,walk,Mid
12-02-21,1,104.28,1,walk,Mid
12-02-22,1,104.27,1,walk,Mid
12-02-23,1,104.27,1,walk,Mid
