Time,fms,HR,individual,simulation
07-42-30,2.500,73.570,11,roller
07-42-31,2.500,73.520,11,roller
07-42-32,2.500,73.480,11,roller
07-42-33,2.500,73.450,11,roller
07-42-34,2.500,73.400,11,roller
07-42-35,2.500,73.370,11,roller
07-42-36,2.500,73.350,11,roller
07-42-37,2.500,73.330,11,roller
07-42-38,2.500,73.350,11,roller
07-42-39,2.500,73.370,11,roller
07-42-40,2.500,73.380,11,roller
07-42-41,2.500,73.350,11,roller
07-42-42,2.500,73.330,11,roller
07-42-43,2.500,73.300,11,roller
07-42-44,2.500,73.270,11,roller
07-42-45,2.500,73.230,11,roller
07-42-46,2.500,73.180,11,roller
07-42-47,2.500,73.150,11,roller
07-42-48,2.500,73.120,11,roller
07-42-49,2.500,73.080,11,roller
07-42-50,2.500,73.030,11,roller
07-42-51,2.500,72.980,11,roller
07-42-52,2.500,72.920,11,roller
07-42-53,2.500,72.850,11,roller
07-42-54,2.500,72.800,11,roller
07-42-55,2.500,72.730,11,roller
07-42-56,2.500,72.670,11,roller
07-42-57,2.500,72.630,11,roller
07-42-58,2.500,72.600,11,roller
07-42-59,2.500,72.580,11,roller
