Time,fms,HR,individual,simulation
04-12-32,2,123.030,8,beach
04-12-33,2,122.970,8,beach
04-12-34,2,122.900,8,beach
04-12-35,2,122.850,8,beach
04-12-36,2,122.800,8,beach
04-12-37,2,122.770,8,beach
04-12-38,2,122.730,8,beach
04-12-39,2,122.720,8,beach
04-12-40,2,122.700,8,beach
04-12-41,2,122.670,8,beach
04-12-42,2,122.600,8,beach
04-12-43,2,122.520,8,beach
04-12-44,2,122.420,8,beach
04-12-45,2,122.300,8,beach
04-12-46,2,122.170,8,beach
04-12-47,2,122.050,8,beach
04-12-48,2,121.930,8,beach
04-12-49,2,121.850,8,beach
04-12-50,2,121.780,8,beach
04-12-51,2,121.730,8,beach
04-12-52,2,121.680,8,beach
04-12-53,2,121.680,8,beach
04-12-54,2,121.680,8,beach
04-12-55,2,121.680,8,beach
04-12-56,2,121.680,8,beach
04-12-57,2,121.670,8,beach
04-12-58,2,121.630,8,beach
04-12-59,2,121.580,8,beach
04-13-00,2,121.530,8,beach
04-13-01,2,121.480,8,beach
