Time,fms,HR,individual,simulation
04-13-04,2,121.500,8,beach
04-13-05,2,121.550,8,beach
04-13-06,2,121.630,8,beach
04-13-07,2,121.720,8,beach
04-13-08,2,121.800,8,beach
04-13-09,2,121.900,8,beach
04-13-10,2,121.970,8,beach
04-13-11,2,122.030,8,beach
04-13-12,2,122.070,8,beach
04-13-13,2,122.080,8,beach
04-13-14,2,121.980,8,beach
04-13-15,2,121.930,8,beach
04-13-16,2,121.900,8,beach
04-13-17,2,121.920,8,beach
04-13-18,2,121.950,8,beach
04-13-19,2,122.020,8,beach
04-13-20,2,122.080,8,beach
04-13-21,2,122.200,8,beach
04-13-22,2,122.300,8,beach
04-13-23,2,122.370,8,beach
04-13-24,2,122.400,8,beach
04-13-25,2,122.400,8,beach
04-13-26,2,122.380,8,beach
04-13-27,2,122.350,8,beach
04-13-28,2,122.300,8,beach
04-13-29,2,122.230,8,beach
04-13-30,2,122.200,8,beach
04-13-31,2,122.170,8,beach
04-13-32,2,122.170,8,beach
04-13-33,2,122.170,8,beach
