Time,fms,EDA,individual,simulation,CSS
12-49-05,1,0.833,7,walk,Mid
12-49-06,1,0.836,7,walk,Mid
12-49-07,1,0.83,7,walk,Mid
12-49-08,1,0.86,7,walk,Mid
12-49-09,1,0.875,7,walk,Mid
12-49-10,1,0.976,7,walk,Mid
12-49-11,1,1.175,7,walk,Mid
12-49-12,1,1.268,7,walk,Mid
12-49-13,1,1.417,7,walk,Mid
12-49-14,1,1.46,7,walk,Mid
12-49-15,1,1.316,7,walk,Mid
12-49-16,1,1.194,7,walk,Mid
12-49-17,1,1.245,7,walk,Mid
12-49-18,1,1.222,7,walk,Mid
12-49-19,1,1.125,7,walk,Mid
12-49-20,1,1.098,7,walk,Mid
12-49-21,1,1.125,7,walk,Mid
12-49-22,1,1.107,7,walk,Mid
12-49-23,1,1.274,7,walk,Mid
12-49-24,1,1.348,7,walk,Mid
12-49-25,1,1.248,7,walk,Mid
12-49-26,1,1.152,7,walk,Mid
12-49-27,1,1.163,7,walk,Mid
12-49-28,1,1.258,7,walk,Mid
12-49-29,1,1.276,7,walk,Mid
12-49-30,1,1.326,7,walk,Mid
12-49-31,1,1.445,7,walk,Mid
12-49-32,1,1.393,7,walk,Mid
12-49-33,1,1.265,7,walk,Mid
12-49-34,1,1.198,7,walk,Mid
