Time,fms,EDA,individual,simulation,CSS
12-50-10,0,1.248,7,walk,Low
12-50-11,0,1.25,7,walk,Low
12-50-12,0,1.274,7,walk,Low
12-50-13,0,1.268,7,walk,Low
12-50-14,0,1.262,7,walk,Low
12-50-15,0,1.453,7,walk,Low
12-50-16,0,1.502,7,walk,Low
12-50-17,0,1.521,7,walk,Low
12-50-18,0,1.584,7,walk,Low
12-50-19,0,1.568,7,walk,Low
12-50-20,0,1.473,7,walk,Low
12-50-21,0,1.404,7,walk,Low
12-50-22,0,1.545,7,walk,Low
12-50-23,0,1.692,7,walk,Low
12-50-24,0,1.664,7,walk,Low
12-50-25,0,1.686,7,walk,Low
12-50-26,0,1.681,7,walk,Low
12-50-27,0,1.623,7,walk,Low
12-50-28,0,1.742,7,walk,Low
12-50-29,0,1.876,7,walk,Low
12-50-30,0,1.824,7,walk,Low
12-50-31,0,1.669,7,walk,Low
12-50-32,0,1.566,7,walk,Low
12-50-33,0,1.436,7,walk,Low
12-50-34,0,1.391,7,walk,Low
12-50-35,0,1.378,7,walk,Low
12-50-36,0,1.405,7,walk,Low
12-50-37,0,1.401,7,walk,Low
12-50-38,0,1.458,7,walk,Low
12-50-39,0,1.832,7,walk,Low
