Time,fms,HR,individual,simulation,CSS
12-28-27,1,95.18,1,beach,Mid
12-28-28,1,95.25,1,beach,Mid
12-28-29,1,95.35,1,beach,Mid
12-28-30,1,95.43,1,beach,Mid
12-28-31,1,95.5,1,beach,Mid
12-28-32,1,95.57,1,beach,Mid
12-28-33,1,95.63,1,beach,Mid
12-28-34,1,95.7,1,beach,Mid
12-28-35,1,95.83,1,beach,Mid
12-28-36,1,96.0,1,beach,Mid
12-28-37,1,96.18,1,beach,Mid
12-28-38,1,96.35,1,beach,Mid
12-28-39,1,96.5,1,beach,Mid
12-28-40,1,96.65,1,beach,Mid
12-28-41,1,96.78,1,beach,Mid
12-28-42,1,96.88,1,beach,Mid
12-28-43,1,97.02,1,beach,Mid
12-28-44,1,97.2,1,beach,Mid
12-28-45,1,97.37,1,beach,Mid
12-28-46,1,97.6,1,beach,Mid
12-28-47,1,97.88,1,beach,Mid
12-28-48,1,98.17,1,beach,Mid
12-28-49,1,98.45,1,beach,Mid
12-28-50,1,98.77,1,beach,Mid
12-28-51,1,99.1,1,beach,Mid
12-28-52,1,99.45,1,beach,Mid
12-28-53,1,99.72,1,beach,Mid
12-28-54,1,99.97,1,beach,Mid
12-28-55,1,100.22,1,beach,Mid
12-28-56,1,100.45,1,beach,Mid
