Time,fms,HR,individual,simulation,CSS
12-27-23,2,96.8,1,beach,High
12-27-24,2,96.88,1,beach,High
12-27-25,2,96.97,1,beach,High
12-27-26,2,97.03,1,beach,High
12-27-27,2,97.1,1,beach,High
12-27-28,2,97.1,1,beach,High
12-27-29,2,97.05,1,beach,High
12-27-30,2,97.0,1,beach,High
12-27-31,2,96.93,1,beach,High
12-27-32,2,96.87,1,beach,High
12-27-33,2,96.8,1,beach,High
12-27-34,2,96.75,1,beach,High
12-27-35,2,96.7,1,beach,High
12-27-36,2,96.7,1,beach,High
12-27-37,2,96.67,1,beach,High
12-27-38,2,96.63,1,beach,High
12-27-39,2,96.65,1,beach,High
12-27-40,2,96.68,1,beach,High
12-27-41,2,96.7,1,beach,High
12-27-42,2,96.77,1,beach,High
12-27-43,2,96.77,1,beach,High
12-27-44,2,96.58,1,beach,High
12-27-45,2,96.43,1,beach,High
12-27-46,2,96.25,1,beach,High
12-27-47,2,96.07,1,beach,High
12-27-48,2,95.88,1,beach,High
12-27-49,2,95.7,1,beach,High
12-27-50,2,95.5,1,beach,High
12-27-51,2,95.32,1,beach,High
12-27-52,2,95.12,1,beach,High
