Time,fms,EDA,individual,simulation
03-57-41,0,0.544,3,room
03-57-42,0,0.545,3,room
03-57-43,0,0.543,3,room
03-57-44,0,0.548,3,room
03-57-45,0,0.545,3,room
03-57-46,0,0.543,3,room
03-57-47,0,0.541,3,room
03-57-48,0,0.538,3,room
03-57-49,0,0.535,3,room
03-57-50,0,0.531,3,room
03-57-51,0,0.533,3,room
03-57-52,0,0.526,3,room
03-57-53,0,0.526,3,room
03-57-54,0,0.525,3,room
03-57-55,0,0.521,3,room
03-57-56,0,0.514,3,room
03-57-57,0,0.501,3,room
03-57-58,0,0.515,3,room
03-57-59,0,0.517,3,room
03-58-00,0,0.510,3,room
03-58-01,0,0.515,3,room
03-58-02,0,0.515,3,room
03-58-03,0,0.513,3,room
03-58-04,0,0.523,3,room
03-58-05,0,0.519,3,room
03-58-06,0,0.521,3,room
03-58-07,0,0.520,3,room
03-58-08,0,0.526,3,room
03-58-09,0,0.525,3,room
03-58-10,0,0.524,3,room
