Time,fms,EDA,individual,simulation
12-07-44,1,2.554,13,room
12-07-45,1,2.564,13,room
12-07-46,1,2.560,13,room
12-07-47,1,2.642,13,room
12-07-48,1,2.710,13,room
12-07-49,1,2.686,13,room
12-07-50,1,2.639,13,room
12-07-51,1,2.615,13,room
12-07-52,1,2.610,13,room
12-07-53,1,2.591,13,room
12-07-54,1,2.510,13,room
12-07-55,1,2.502,13,room
12-07-56,1,2.545,13,room
12-07-57,1,2.554,13,room
12-07-58,1,2.539,13,room
12-07-59,1,2.537,13,room
12-08-00,1,2.534,13,room
12-08-01,1,2.468,13,room
12-08-02,1,2.499,13,room
12-08-03,1,2.516,13,room
12-08-04,1,2.526,13,room
12-08-05,1,2.514,13,room
12-08-06,1,2.444,13,room
12-08-07,1,2.425,13,room
12-08-08,1,2.416,13,room
12-08-09,1,2.401,13,room
12-08-10,1,2.399,13,room
12-08-11,1,2.396,13,room
12-08-12,1,2.398,13,room
12-08-13,1,2.485,13,room
