Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
12-17-42,5.024,0,0.927,0.935,4.074,3.786,0.506,0.401,0.528,0.429,-0.01,0.006,-0.026,0.03,-0.299,0.946,-34.284,28.414,111.12,0.016,-0.651,-0.742,32.385,6.385,-26.287,-30.759,5.5,-26.271,-0.026,-0.298,0.947,-0.032,-0.295,0.947,,1,roller,Low
12-17-43,3.942,0,0.972,0.898,4.417,4.087,0.525,0.329,0.551,0.357,-0.008,0.007,-0.025,0.089,-0.094,0.99,-35.609,17.95,96.04,-0.254,-0.634,-0.714,32.131,7.219,-25.648,-31.083,6.224,-25.176,-0.082,-0.096,0.991,-0.097,-0.092,0.99,,1,roller,Low
12-17-44,3.808,0,0.941,0.858,4.303,4.009,0.547,0.317,0.57,0.344,-0.024,0.007,-0.025,0.138,-0.076,0.987,-46.412,7.892,80.571,-0.841,-0.324,-0.325,31.804,7.4,-25.461,-31.433,6.505,-25.019,-0.138,-0.072,0.987,-0.138,-0.075,0.987,,1,roller,Low
12-17-45,3.21,0,0.651,0.706,3.35,3.114,0.578,0.295,0.323,0.102,-0.022,0.006,-0.022,0.137,-0.043,0.979,-60.95,4.73,69.079,-0.585,-0.069,0.692,31.602,8.044,-25.61,-31.493,7.014,-25.001,-0.146,-0.041,0.818,-0.148,-0.042,0.818,,1,roller,Low
12-17-46,2.912,0,1.0,1.0,3.847,3.513,0.556,0.307,0.582,0.331,-0.018,0.007,-0.025,0.166,-0.022,0.984,-81.607,8.593,98.27,0.252,0.178,0.877,31.737,7.433,-25.354,-31.632,6.542,-24.84,-0.17,-0.03,0.984,-0.168,-0.019,0.984,,1,roller,Low
12-17-47,2.268,0,1.0,1.0,4.062,3.727,0.544,0.358,0.575,0.379,-0.012,0.006,-0.025,0.145,-0.157,0.976,-70.457,16.388,114.76,0.953,0.105,0.235,31.882,6.805,-25.843,-31.545,5.841,-24.849,-0.135,-0.168,0.976,-0.147,-0.154,0.976,,1,roller,Low
12-17-48,1.978,0,1.0,1.0,4.261,3.888,0.54,0.356,0.57,0.377,-0.015,0.006,-0.026,0.13,-0.154,0.976,-50.221,21.294,119.097,0.988,0.032,-0.09,31.886,7.008,-26.487,-31.427,5.985,-25.26,-0.117,-0.165,0.977,-0.138,-0.15,0.976,,1,roller,Low
12-17-49,2.022,0,1.0,1.0,4.223,3.86,0.552,0.348,0.577,0.369,-0.006,0.007,-0.026,0.155,-0.134,0.973,-29.357,24.139,118.227,0.964,-0.058,-0.225,31.673,7.143,-26.592,-31.466,6.156,-25.501,-0.139,-0.142,0.975,-0.165,-0.127,0.972,,1,roller,Low
12-17-50,2.084,0,0.996,1.0,4.254,3.879,0.513,0.315,0.536,0.334,0.005,0.007,-0.025,0.055,-0.043,0.992,-10.555,24.731,114.371,0.916,-0.063,-0.359,32.321,7.374,-25.724,-30.83,6.551,-25.034,-0.049,-0.046,0.992,-0.061,-0.032,0.992,,1,roller,Low
12-17-51,1.857,0,0.846,0.86,4.411,4.037,0.53,0.245,0.553,0.265,-0.012,0.008,-0.025,0.1,0.167,0.972,6.96,22.56,105.907,0.607,-0.13,-0.749,32.058,8.191,-25.185,-31.086,7.401,-24.773,-0.093,0.153,0.974,-0.106,0.172,0.97,,1,roller,Low
