Time,fms,HR,individual,simulation
03-56-56,0,67.370,4,room
03-56-57,0,67.570,4,room
03-56-58,0,67.770,4,room
03-56-59,0,68.020,4,room
03-57-00,0,68.230,4,room
03-57-01,0,68.420,4,room
03-57-02,0,68.650,4,room
03-57-03,0,68.870,4,room
03-57-04,0,69.130,4,room
03-57-05,0,69.350,4,room
03-57-06,0,69.570,4,room
03-57-07,0,69.700,4,room
03-57-08,0,69.820,4,room
03-57-09,0,69.870,4,room
03-57-10,0,69.870,4,room
03-57-11,0,69.820,4,room
03-57-12,0,69.770,4,room
03-57-13,0,69.750,4,room
03-57-14,0,69.630,4,room
03-57-15,0,69.530,4,room
03-57-16,0,69.420,4,room
03-57-17,0,69.320,4,room
03-57-18,0,69.220,4,room
03-57-19,0,69.170,4,room
03-57-20,0,69.150,4,room
03-57-21,0,69.150,4,room
03-57-22,0,69.300,4,room
03-57-23,0,69.430,4,room
03-57-24,0,69.570,4,room
03-57-25,0,69.920,4,room
