Time,fms,HR,individual,simulation
03-54-16,0,73.830,4,room
03-54-17,0,74.170,4,room
03-54-18,0,74.520,4,room
03-54-19,0,74.920,4,room
03-54-20,0,75.380,4,room
03-54-21,0,75.870,4,room
03-54-22,0,76.420,4,room
03-54-23,0,76.970,4,room
03-54-24,0,77.470,4,room
03-54-25,0,78.000,4,room
03-54-26,0,78.200,4,room
03-54-27,0,78.400,4,room
03-54-28,0,78.600,4,room
03-54-29,0,78.770,4,room
03-54-30,0,78.920,4,room
03-54-31,0,79.070,4,room
03-54-32,0,79.120,4,room
03-54-33,0,79.180,4,room
03-54-34,0,79.280,4,room
03-54-35,0,79.400,4,room
03-54-36,0,79.530,4,room
03-54-37,0,79.680,4,room
03-54-38,0,79.900,4,room
03-54-39,0,80.130,4,room
03-54-40,0,80.370,4,room
03-54-41,0,80.570,4,room
03-54-42,0,80.730,4,room
03-54-43,0,80.830,4,room
03-54-44,0,80.930,4,room
03-54-45,0,81.050,4,room
