Time,fms,HR,individual,simulation,CSS
03-38-46,0,88.2,2,room,Low
03-38-47,0,88.15,2,room,Low
03-38-48,0,88.1,2,room,Low
03-38-49,0,88.03,2,room,Low
03-38-50,0,87.95,2,room,Low
03-38-51,0,87.87,2,room,Low
03-38-52,0,87.8,2,room,Low
03-38-53,0,87.73,2,room,Low
03-38-54,0,87.67,2,room,Low
03-38-55,0,87.6,2,room,Low
03-38-56,0,87.55,2,room,Low
03-38-57,0,87.5,2,room,Low
03-38-58,0,87.45,2,room,Low
03-38-59,0,87.4,2,room,Low
03-39-00,0,87.38,2,room,Low
03-39-01,0,87.38,2,room,Low
03-39-02,0,87.37,2,room,Low
03-39-03,0,87.38,2,room,Low
03-39-04,0,87.37,2,room,Low
03-39-05,0,87.32,2,room,Low
03-39-06,0,87.28,2,room,Low
03-39-07,0,87.23,2,room,Low
03-39-08,0,87.22,2,room,Low
03-39-09,0,87.18,2,room,Low
03-39-10,0,87.17,2,room,Low
03-39-11,0,87.18,2,room,Low
03-39-12,0,87.22,2,room,Low
03-39-13,0,87.28,2,room,Low
03-39-14,0,87.32,2,room,Low
03-39-15,0,87.37,2,room,Low
