Time,fms,HR,individual,simulation,CSS
03-40-22,0,91.83,2,room,Low
03-40-23,0,91.98,2,room,Low
03-40-24,0,92.12,2,room,Low
03-40-25,0,92.22,2,room,Low
03-40-26,0,92.3,2,room,Low
03-40-27,0,92.37,2,room,Low
03-40-28,0,92.45,2,room,Low
03-40-29,0,92.53,2,room,Low
03-40-30,0,92.58,2,room,Low
03-40-31,0,92.6,2,room,Low
03-40-32,0,92.62,2,room,Low
03-40-33,0,92.62,2,room,Low
03-40-34,0,92.65,2,room,Low
03-40-35,0,92.68,2,room,Low
03-40-36,0,92.73,2,room,Low
03-40-37,0,92.82,2,room,Low
03-40-38,0,92.85,2,room,Low
03-40-39,0,92.87,2,room,Low
03-40-40,0,92.83,2,room,Low
03-40-41,0,92.85,2,room,Low
03-40-42,0,92.87,2,room,Low
03-40-43,0,92.85,2,room,Low
03-40-44,0,92.8,2,room,Low
03-40-45,0,92.75,2,room,Low
03-40-46,0,92.68,2,room,Low
03-40-47,0,92.68,2,room,Low
03-40-48,0,92.67,2,room,Low
03-40-49,0,92.67,2,room,Low
03-40-50,0,92.63,2,room,Low
03-40-51,0,92.58,2,room,Low
