Time,fms,HR,individual,simulation,CSS
03-33-58,0,80.98,2,room,Low
03-33-59,0,80.87,2,room,Low
03-34-00,0,80.72,2,room,Low
03-34-01,0,80.55,2,room,Low
03-34-02,0,80.37,2,room,Low
03-34-03,0,80.22,2,room,Low
03-34-04,0,80.05,2,room,Low
03-34-05,0,79.87,2,room,Low
03-34-06,0,79.73,2,room,Low
03-34-07,0,79.7,2,room,Low
03-34-08,0,79.68,2,room,Low
03-34-09,0,79.65,2,room,Low
03-34-10,0,79.63,2,room,Low
03-34-11,0,79.58,2,room,Low
03-34-12,0,79.4,2,room,Low
03-34-13,0,79.08,2,room,Low
03-34-14,0,78.8,2,room,Low
03-34-15,0,78.58,2,room,Low
03-34-16,0,78.25,2,room,Low
03-34-17,0,77.95,2,room,Low
03-34-18,0,77.9,2,room,Low
03-34-19,0,77.87,2,room,Low
03-34-20,0,78.0,2,room,Low
03-34-21,0,78.07,2,room,Low
03-34-22,0,78.05,2,room,Low
03-34-23,0,78.02,2,room,Low
03-34-24,0,78.0,2,room,Low
03-34-25,0,78.0,2,room,Low
03-34-26,0,78.05,2,room,Low
03-34-27,0,78.15,2,room,Low
