Time,fms,EDA,individual,simulation
12-47-18,0,12.464,12,walk
12-47-19,0,12.366,12,walk
12-47-20,0,12.376,12,walk
12-47-21,0,12.737,12,walk
12-47-22,0,12.738,12,walk
12-47-23,0,12.657,12,walk
12-47-24,0,12.611,12,walk
12-47-25,0,12.612,12,walk
12-47-26,0,13.056,12,walk
12-47-27,0,13.162,12,walk
12-47-28,0,12.917,12,walk
12-47-29,0,12.842,12,walk
12-47-30,0,12.823,12,walk
12-47-31,0,12.807,12,walk
12-47-32,0,12.719,12,walk
12-47-33,0,12.699,12,walk
12-47-34,0,12.731,12,walk
12-47-35,0,12.700,12,walk
12-47-36,0,12.726,12,walk
12-47-37,0,12.690,12,walk
12-47-38,0,12.705,12,walk
12-47-39,0,12.735,12,walk
12-47-40,0,12.777,12,walk
12-47-41,0,12.784,12,walk
12-47-42,0,12.739,12,walk
12-47-43,0,12.734,12,walk
12-47-44,0,12.673,12,walk
12-47-45,0,12.659,12,walk
12-47-46,0,12.691,12,walk
12-47-47,0,12.700,12,walk
