Time,fms,HR,individual,simulation
11-44-00,1,98.200,13,beach
11-44-01,1,98.170,13,beach
11-44-02,1,98.170,13,beach
11-44-03,1,98.180,13,beach
11-44-04,1,98.220,13,beach
11-44-05,1,98.270,13,beach
11-44-06,1,98.350,13,beach
11-44-07,1,98.420,13,beach
11-44-08,1,98.450,13,beach
11-44-09,1,98.470,13,beach
11-44-10,1,98.470,13,beach
11-44-11,1,98.470,13,beach
11-44-12,1,98.430,13,beach
11-44-13,1,98.400,13,beach
11-44-14,1,98.400,13,beach
11-44-15,1,98.400,13,beach
11-44-16,1,98.450,13,beach
11-44-17,1,98.520,13,beach
11-44-18,1,98.570,13,beach
11-44-19,1,98.630,13,beach
11-44-20,1,98.730,13,beach
11-44-21,1,98.830,13,beach
11-44-22,1,98.930,13,beach
11-44-23,1,99.030,13,beach
11-44-24,1,99.150,13,beach
11-44-25,1,99.270,13,beach
11-44-26,1,99.370,13,beach
11-44-27,1,99.470,13,beach
11-44-28,1,99.570,13,beach
11-44-29,1,99.630,13,beach
