Time,fms,HR,individual,simulation
11-42-56,1,96.800,13,beach
11-42-57,1,96.870,13,beach
11-42-58,1,96.920,13,beach
11-42-59,1,96.950,13,beach
11-43-00,1,96.970,13,beach
11-43-01,1,96.950,13,beach
11-43-02,1,96.900,13,beach
11-43-03,1,96.850,13,beach
11-43-04,1,96.770,13,beach
11-43-05,1,96.700,13,beach
11-43-06,1,96.620,13,beach
11-43-07,1,96.570,13,beach
11-43-08,1,96.520,13,beach
11-43-09,1,96.470,13,beach
11-43-10,1,96.430,13,beach
11-43-11,1,96.400,13,beach
11-43-12,1,96.380,13,beach
11-43-13,1,96.350,13,beach
11-43-14,1,96.300,13,beach
11-43-15,1,96.250,13,beach
11-43-16,1,96.220,13,beach
11-43-17,1,96.200,13,beach
11-43-18,1,96.230,13,beach
11-43-19,1,96.270,13,beach
11-43-20,1,96.330,13,beach
11-43-21,1,96.420,13,beach
11-43-22,1,96.500,13,beach
11-43-23,1,96.570,13,beach
11-43-24,1,96.580,13,beach
11-43-25,1,96.580,13,beach
