Time,fms,EDA,individual,simulation
04-49-43,1,5.092,8,roller
04-49-44,1,4.989,8,roller
04-49-45,1,5.064,8,roller
04-49-46,1,5.080,8,roller
04-49-47,1,5.019,8,roller
04-49-48,1,4.973,8,roller
04-49-49,1,5.070,8,roller
04-49-50,1,5.141,8,roller
04-49-51,1,5.297,8,roller
04-49-52,1,5.583,8,roller
04-49-53,1,5.458,8,roller
04-49-54,1,5.234,8,roller
04-49-55,1,5.090,8,roller
04-49-56,1,5.035,8,roller
04-49-57,1,5.006,8,roller
04-49-58,1,4.963,8,roller
04-49-59,1,4.924,8,roller
04-50-00,1,4.888,8,roller
04-50-01,1,4.961,8,roller
04-50-02,1,5.074,8,roller
04-50-03,1,5.024,8,roller
04-50-04,1,4.939,8,roller
04-50-05,1,4.879,8,roller
04-50-06,1,4.844,8,roller
04-50-07,1,4.858,8,roller
04-50-08,1,4.905,8,roller
04-50-09,1,4.866,8,roller
04-50-10,1,4.815,8,roller
04-50-11,1,4.771,8,roller
04-50-12,1,4.732,8,roller
