Time,fms,EDA,individual,simulation
12-01-42,1,2.460,9,roller
12-01-43,1,2.458,9,roller
12-01-44,1,2.457,9,roller
12-01-45,1,2.456,9,roller
12-01-46,1,2.455,9,roller
12-01-47,1,2.452,9,roller
12-01-48,1,2.451,9,roller
12-01-49,1,2.455,9,roller
12-01-50,1,2.456,9,roller
12-01-51,1,2.453,9,roller
12-01-52,1,2.448,9,roller
12-01-53,1,2.447,9,roller
12-01-54,1,2.445,9,roller
12-01-55,1,2.441,9,roller
12-01-56,1,2.440,9,roller
12-01-57,1,2.438,9,roller
12-01-58,1,2.435,9,roller
12-01-59,1,2.434,9,roller
12-02-00,1,2.431,9,roller
12-02-01,1,2.430,9,roller
12-02-02,1,2.429,9,roller
12-02-03,1,2.428,9,roller
12-02-04,1,2.423,9,roller
12-02-05,1,2.422,9,roller
12-02-06,1,2.420,9,roller
12-02-07,1,2.417,9,roller
12-02-08,1,2.415,9,roller
12-02-09,1,2.412,9,roller
12-02-10,1,2.412,9,roller
12-02-11,1,2.413,9,roller
