Time,fms,EDA,individual,simulation,CSS
03-53-38,3,9.197,8,walk,High
03-53-39,3,9.17,8,walk,High
03-53-40,3,8.952,8,walk,High
03-53-41,3,8.627,8,walk,High
03-53-42,3,8.42,8,walk,High
03-53-43,3,8.52,8,walk,High
03-53-44,3,8.365,8,walk,High
03-53-45,3,8.702,8,walk,High
03-53-46,3,9.17,8,walk,High
03-53-47,3,9.488,8,walk,High
03-53-48,3,8.842,8,walk,High
03-53-49,3,8.343,8,walk,High
03-53-50,3,8.823,8,walk,High
03-53-51,3,9.103,8,walk,High
03-53-52,3,8.967,8,walk,High
03-53-53,3,8.716,8,walk,High
03-53-54,3,8.421,8,walk,High
03-53-55,3,8.203,8,walk,High
03-53-56,3,8.067,8,walk,High
03-53-57,3,7.825,8,walk,High
03-53-58,3,8.033,8,walk,High
03-53-59,3,8.236,8,walk,High
03-54-00,3,8.537,8,walk,High
03-54-01,3,8.145,8,walk,High
03-54-02,3,7.629,8,walk,High
03-54-03,3,8.02,8,walk,High
03-54-04,3,8.925,8,walk,High
03-54-05,3,9.134,8,walk,High
03-54-06,3,9.063,8,walk,High
03-54-07,3,8.547,8,walk,High
