Time,fms,EDA,individual,simulation,CSS
03-50-58,1,4.56,8,walk,Mid
03-50-59,1,4.649,8,walk,Mid
03-51-00,1,4.757,8,walk,Mid
03-51-01,1,5.296,8,walk,Mid
03-51-02,1,6.307,8,walk,Mid
03-51-03,1,6.551,8,walk,Mid
03-51-04,1,6.327,8,walk,Mid
03-51-05,1,5.926,8,walk,Mid
03-51-06,1,5.655,8,walk,Mid
03-51-07,1,5.829,8,walk,Mid
03-51-08,1,5.803,8,walk,Mid
03-51-09,1,5.541,8,walk,Mid
03-51-10,1,5.607,8,walk,Mid
03-51-11,1,5.831,8,walk,Mid
03-51-12,1,5.757,8,walk,Mid
03-51-13,1,5.418,8,walk,Mid
03-51-14,1,5.276,8,walk,Mid
03-51-15,1,5.206,8,walk,Mid
03-51-16,1,5.267,8,walk,Mid
03-51-17,1,5.394,8,walk,Mid
03-51-18,1,5.376,8,walk,Mid
03-51-19,1,5.252,8,walk,Mid
03-51-20,1,5.149,8,walk,Mid
03-51-21,1,5.429,8,walk,Mid
03-51-22,1,5.368,8,walk,Mid
03-51-23,1,5.307,8,walk,Mid
03-51-24,1,5.367,8,walk,Mid
03-51-25,1,5.746,8,walk,Mid
03-51-26,1,5.916,8,walk,Mid
03-51-27,1,5.514,8,walk,Mid
