Time,fms,EDA,individual,simulation,CSS
03-51-30,1,5.28,8,walk,Mid
03-51-31,1,5.493,8,walk,Mid
03-51-32,1,5.441,8,walk,Mid
03-51-33,1,5.758,8,walk,Mid
03-51-34,1,5.868,8,walk,Mid
03-51-35,1,6.133,8,walk,Mid
03-51-36,1,5.769,8,walk,Mid
03-51-37,1,5.466,8,walk,Mid
03-51-38,1,5.451,8,walk,Mid
03-51-39,1,5.408,8,walk,Mid
03-51-40,1,5.853,8,walk,Mid
03-51-41,1,6.444,8,walk,Mid
03-51-42,1,6.264,8,walk,Mid
03-51-43,1,5.808,8,walk,Mid
03-51-44,1,5.631,8,walk,Mid
03-51-45,1,5.58,8,walk,Mid
03-51-46,1,5.58,8,walk,Mid
03-51-47,1,5.559,8,walk,Mid
03-51-48,1,6.151,8,walk,Mid
03-51-49,1,6.007,8,walk,Mid
03-51-50,1,5.98,8,walk,Mid
03-51-51,1,5.883,8,walk,Mid
03-51-52,1,5.985,8,walk,Mid
03-51-53,1,5.867,8,walk,Mid
03-51-54,1,5.622,8,walk,Mid
03-51-55,1,5.6,8,walk,Mid
03-51-56,1,5.878,8,walk,Mid
03-51-57,1,6.096,8,walk,Mid
03-51-58,1,5.615,8,walk,Mid
03-51-59,1,5.622,8,walk,Mid
