Time,fms,HR,individual,simulation
04-09-31,0,72.000,14,sea
04-09-32,0,71.970,14,sea
04-09-33,0,72.030,14,sea
04-09-34,0,72.120,14,sea
04-09-35,0,72.230,14,sea
04-09-36,0,72.370,14,sea
04-09-37,0,72.530,14,sea
04-09-38,0,72.630,14,sea
04-09-39,0,72.720,14,sea
04-09-40,0,72.880,14,sea
04-09-41,0,73.030,14,sea
04-09-42,0,73.180,14,sea
04-09-43,0,73.320,14,sea
04-09-44,0,73.620,14,sea
04-09-45,0,73.800,14,sea
04-09-46,0,74.030,14,sea
04-09-47,0,74.370,14,sea
04-09-48,0,74.650,14,sea
04-09-49,0,74.950,14,sea
04-09-50,0,75.270,14,sea
04-09-51,0,75.530,14,sea
04-09-52,0,75.770,14,sea
04-09-53,0,75.950,14,sea
04-09-54,0,75.980,14,sea
04-09-55,0,76.000,14,sea
04-09-56,0,76.030,14,sea
04-09-57,0,76.070,14,sea
04-09-58,0,76.130,14,sea
04-09-59,0,76.100,14,sea
04-10-00,0,76.080,14,sea
