Time,fms,HR,individual,simulation,CSS
04-50-53,0,100.78,14,walk,Low
04-50-54,0,101.38,14,walk,Low
04-50-55,0,101.92,14,walk,Low
04-50-56,0,102.48,14,walk,Low
04-50-57,0,103.03,14,walk,Low
04-50-58,0,103.55,14,walk,Low
04-50-59,0,103.9,14,walk,Low
04-51-00,0,104.27,14,walk,Low
04-51-01,0,104.68,14,walk,Low
04-51-02,0,105.05,14,walk,Low
04-51-03,0,105.28,14,walk,Low
04-51-04,0,105.57,14,walk,Low
04-51-05,0,105.85,14,walk,Low
04-51-06,0,106.08,14,walk,Low
04-51-07,0,106.35,14,walk,Low
04-51-08,0,106.23,14,walk,Low
04-51-09,0,106.18,14,walk,Low
04-51-10,0,106.13,14,walk,Low
04-51-11,0,106.02,14,walk,Low
04-51-12,0,105.9,14,walk,Low
04-51-13,0,105.8,14,walk,Low
04-51-14,0,105.48,14,walk,Low
04-51-15,0,105.22,14,walk,Low
04-51-16,0,105.07,14,walk,Low
04-51-17,0,104.87,14,walk,Low
04-51-18,0,104.63,14,walk,Low
04-51-19,0,104.18,14,walk,Low
04-51-20,0,103.73,14,walk,Low
04-51-21,0,103.27,14,walk,Low
04-51-22,0,102.82,14,walk,Low
