Time,fms,EDA,individual,simulation
04-00-21,0,0.468,3,room
04-00-22,0,0.466,3,room
04-00-23,0,0.464,3,room
04-00-24,0,0.468,3,room
04-00-25,0,0.471,3,room
04-00-26,0,0.470,3,room
04-00-27,0,0.463,3,room
04-00-28,0,0.465,3,room
04-00-29,0,0.463,3,room
04-00-30,0,0.463,3,room
04-00-31,0,0.467,3,room
04-00-32,0,0.461,3,room
04-00-33,0,0.467,3,room
04-00-34,0,0.458,3,room
04-00-35,0,0.458,3,room
04-00-36,0,0.451,3,room
04-00-37,0,0.449,3,room
04-00-38,0,0.451,3,room
04-00-39,0,0.451,3,room
04-00-40,0,0.449,3,room
04-00-41,0,0.453,3,room
04-00-42,0,0.449,3,room
04-00-43,0,0.451,3,room
04-00-44,0,0.452,3,room
04-00-45,0,0.457,3,room
04-00-46,0,0.463,3,room
04-00-47,0,0.458,3,room
04-00-48,0,0.461,3,room
04-00-49,0,0.458,3,room
04-00-50,0,0.460,3,room
