Time,fms,EDA,individual,simulation
04-01-25,0,0.426,3,room
04-01-26,0,0.428,3,room
04-01-27,0,0.424,3,room
04-01-28,0,0.425,3,room
04-01-29,0,0.427,3,room
04-01-30,0,0.433,3,room
04-01-31,0,0.497,3,room
04-01-32,0,0.495,3,room
04-01-33,0,0.487,3,room
04-01-34,0,0.482,3,room
04-01-35,0,0.478,3,room
04-01-36,0,0.472,3,room
04-01-37,0,0.470,3,room
04-01-38,0,0.465,3,room
04-01-39,0,0.463,3,room
04-01-40,0,0.461,3,room
04-01-41,0,0.462,3,room
04-01-42,0,0.460,3,room
04-01-43,0,0.459,3,room
04-01-44,0,0.460,3,room
04-01-45,0,0.457,3,room
04-01-46,0,0.466,3,room
04-01-47,0,0.461,3,room
04-01-48,0,0.463,3,room
04-01-49,0,0.463,3,room
04-01-50,0,0.471,3,room
04-01-51,0,0.468,3,room
04-01-52,0,0.474,3,room
04-01-53,0,0.473,3,room
04-01-54,0,0.478,3,room
