Time,fms,HR,individual,simulation
11-40-16,2,142.750,13,beach
11-40-17,2,141.120,13,beach
11-40-18,2,139.480,13,beach
11-40-19,2,137.870,13,beach
11-40-20,2,136.230,13,beach
11-40-21,2,134.600,13,beach
11-40-22,2,132.900,13,beach
11-40-23,2,131.200,13,beach
11-40-24,2,129.580,13,beach
11-40-25,2,127.950,13,beach
11-40-26,2,126.320,13,beach
11-40-27,2,124.680,13,beach
11-40-28,2,123.020,13,beach
11-40-29,2,121.330,13,beach
11-40-30,2,119.730,13,beach
11-40-31,2,118.120,13,beach
11-40-32,2,116.480,13,beach
11-40-33,2,114.930,13,beach
11-40-34,2,113.680,13,beach
11-40-35,2,112.380,13,beach
11-40-36,2,111.070,13,beach
11-40-37,2,109.720,13,beach
11-40-38,2,108.370,13,beach
11-40-39,2,107.000,13,beach
11-40-40,2,105.600,13,beach
11-40-41,2,104.170,13,beach
11-40-42,2,102.770,13,beach
11-40-43,2,101.400,13,beach
11-40-44,2,100.030,13,beach
11-40-45,2,99.880,13,beach
