Time,fms,EDA,individual,simulation
12-39-27,0,1.045,7,room
12-39-28,0,1.031,7,room
12-39-29,0,1.015,7,room
12-39-30,0,1.003,7,room
12-39-31,0,0.994,7,room
12-39-32,0,1.000,7,room
12-39-33,0,1.015,7,room
12-39-34,0,1.016,7,room
12-39-35,0,1.010,7,room
12-39-36,0,1.004,7,room
12-39-37,0,0.999,7,room
12-39-38,0,1.025,7,room
12-39-39,0,1.037,7,room
12-39-40,0,1.101,7,room
12-39-41,0,1.172,7,room
12-39-42,0,1.152,7,room
12-39-43,0,1.103,7,room
12-39-44,0,1.057,7,room
12-39-45,0,1.039,7,room
12-39-46,0,1.025,7,room
12-39-47,0,1.015,7,room
12-39-48,0,1.002,7,room
12-39-49,0,1.000,7,room
12-39-50,0,0.986,7,room
12-39-51,0,0.980,7,room
12-39-52,0,0.974,7,room
12-39-53,0,0.982,7,room
12-39-54,0,0.980,7,room
12-39-55,0,0.966,7,room
12-39-56,0,0.955,7,room
