Time,fms,HR,individual,simulation,CSS
04-07-45,1,73.23,4,sea,Mid
04-07-46,1,73.3,4,sea,Mid
04-07-47,1,73.4,4,sea,Mid
04-07-48,1,73.47,4,sea,Mid
04-07-49,1,73.55,4,sea,Mid
04-07-50,1,73.6,4,sea,Mid
04-07-51,1,73.82,4,sea,Mid
04-07-52,1,74.05,4,sea,Mid
04-07-53,1,74.18,4,sea,Mid
04-07-54,1,74.33,4,sea,Mid
04-07-55,1,74.6,4,sea,Mid
04-07-56,1,74.93,4,sea,Mid
04-07-57,1,75.3,4,sea,Mid
04-07-58,1,75.67,4,sea,Mid
04-07-59,1,76.0,4,sea,Mid
04-08-00,1,76.33,4,sea,Mid
04-08-01,1,76.63,4,sea,Mid
04-08-02,1,76.93,4,sea,Mid
04-08-03,1,77.13,4,sea,Mid
04-08-04,1,77.32,4,sea,Mid
04-08-05,1,77.48,4,sea,Mid
04-08-06,1,77.63,4,sea,Mid
04-08-07,1,77.82,4,sea,Mid
04-08-08,1,78.02,4,sea,Mid
04-08-09,1,78.27,4,sea,Mid
04-08-10,1,78.52,4,sea,Mid
04-08-11,1,78.78,4,sea,Mid
04-08-12,1,79.05,4,sea,Mid
04-08-13,1,79.33,4,sea,Mid
04-08-14,1,79.62,4,sea,Mid
