Time,fms,HR,individual,simulation,CSS
04-12-33,2,76.67,4,sea,High
04-12-34,2,76.58,4,sea,High
04-12-35,2,76.5,4,sea,High
04-12-36,2,76.42,4,sea,High
04-12-37,2,76.35,4,sea,High
04-12-38,2,76.38,4,sea,High
04-12-39,2,76.43,4,sea,High
04-12-40,2,76.53,4,sea,High
04-12-41,2,76.67,4,sea,High
04-12-42,2,76.85,4,sea,High
04-12-43,2,77.07,4,sea,High
04-12-44,2,77.15,4,sea,High
04-12-45,2,77.22,4,sea,High
04-12-46,2,77.27,4,sea,High
04-12-47,2,77.32,4,sea,High
04-12-48,2,77.33,4,sea,High
04-12-49,2,77.33,4,sea,High
04-12-50,2,77.32,4,sea,High
04-12-51,2,77.3,4,sea,High
04-12-52,2,77.28,4,sea,High
04-12-53,2,77.27,4,sea,High
04-12-54,2,77.23,4,sea,High
04-12-55,2,77.17,4,sea,High
04-12-56,2,77.07,4,sea,High
04-12-57,2,76.97,4,sea,High
04-12-58,2,76.85,4,sea,High
04-12-59,2,76.73,4,sea,High
04-13-00,2,76.63,4,sea,High
04-13-01,2,76.55,4,sea,High
04-13-02,2,76.47,4,sea,High
