Time,fms,HR,individual,simulation
11-39-12,1,189.520,13,beach
11-39-13,1,189.850,13,beach
11-39-14,1,190.100,13,beach
11-39-15,1,190.350,13,beach
11-39-16,1,190.620,13,beach
11-39-17,1,190.880,13,beach
11-39-18,1,191.120,13,beach
11-39-19,1,191.320,13,beach
11-39-20,1,191.500,13,beach
11-39-21,1,191.680,13,beach
11-39-22,1,191.900,13,beach
11-39-23,1,192.120,13,beach
11-39-24,1,192.270,13,beach
11-39-25,1,192.400,13,beach
11-39-26,1,192.520,13,beach
11-39-27,1,192.600,13,beach
11-39-28,1,192.680,13,beach
11-39-29,1,192.780,13,beach
11-39-30,1,192.770,13,beach
11-39-31,1,192.780,13,beach
11-39-32,1,192.820,13,beach
11-39-33,1,192.830,13,beach
11-39-34,1,192.620,13,beach
11-39-35,1,192.450,13,beach
11-39-36,1,192.270,13,beach
11-39-37,1,192.070,13,beach
11-39-38,1,191.850,13,beach
11-39-39,1,191.620,13,beach
11-39-40,1,191.400,13,beach
11-39-41,1,191.220,13,beach
