Time,fms,HR,individual,simulation,CSS
04-02-29,0,104.6,3,room,Low
04-02-30,0,104.7,3,room,Low
04-02-31,0,104.83,3,room,Low
04-02-32,0,105.02,3,room,Low
04-02-33,0,105.23,3,room,Low
04-02-34,0,105.43,3,room,Low
04-02-35,0,105.65,3,room,Low
04-02-36,0,105.88,3,room,Low
04-02-37,0,106.22,3,room,Low
04-02-38,0,106.57,3,room,Low
04-02-39,0,106.97,3,room,Low
04-02-40,0,107.33,3,room,Low
04-02-41,0,107.7,3,room,Low
04-02-42,0,108.05,3,room,Low
04-02-43,0,108.15,3,room,Low
04-02-44,0,108.2,3,room,Low
04-02-45,0,108.22,3,room,Low
04-02-46,0,108.22,3,room,Low
04-02-47,0,108.23,3,room,Low
04-02-48,0,108.23,3,room,Low
04-02-49,0,108.23,3,room,Low
04-02-50,0,108.32,3,room,Low
04-02-51,0,108.4,3,room,Low
04-02-52,0,108.4,3,room,Low
04-02-53,0,108.4,3,room,Low
04-02-54,0,108.43,3,room,Low
04-02-55,0,108.5,3,room,Low
04-02-56,0,108.52,3,room,Low
04-02-57,0,108.55,3,room,Low
04-02-58,0,108.62,3,room,Low
