Time,fms,HR,individual,simulation
04-50-53,0,100.780,14,walk
04-50-54,0,101.380,14,walk
04-50-55,0,101.920,14,walk
04-50-56,0,102.480,14,walk
04-50-57,0,103.030,14,walk
04-50-58,0,103.550,14,walk
04-50-59,0,103.900,14,walk
04-51-00,0,104.270,14,walk
04-51-01,0,104.680,14,walk
04-51-02,0,105.050,14,walk
04-51-03,0,105.280,14,walk
04-51-04,0,105.570,14,walk
04-51-05,0,105.850,14,walk
04-51-06,0,106.080,14,walk
04-51-07,0,106.350,14,walk
04-51-08,0,106.230,14,walk
04-51-09,0,106.180,14,walk
04-51-10,0,106.130,14,walk
04-51-11,0,106.020,14,walk
04-51-12,0,105.900,14,walk
04-51-13,0,105.800,14,walk
04-51-14,0,105.480,14,walk
04-51-15,0,105.220,14,walk
04-51-16,0,105.070,14,walk
04-51-17,0,104.870,14,walk
04-51-18,0,104.630,14,walk
04-51-19,0,104.180,14,walk
04-51-20,0,103.730,14,walk
04-51-21,0,103.270,14,walk
04-51-22,0,102.820,14,walk
