Time,fms,HR,individual,simulation,CSS
12-06-45,4,73.12,12,sea,High
12-06-46,4,72.98,12,sea,High
12-06-47,4,72.88,12,sea,High
12-06-48,4,72.9,12,sea,High
12-06-49,4,72.9,12,sea,High
12-06-50,4,72.88,12,sea,High
12-06-51,4,72.85,12,sea,High
12-06-52,4,72.93,12,sea,High
12-06-53,4,73.02,12,sea,High
12-06-54,4,73.08,12,sea,High
12-06-55,4,73.13,12,sea,High
12-06-56,4,73.17,12,sea,High
12-06-57,4,73.17,12,sea,High
12-06-58,4,73.17,12,sea,High
12-06-59,4,73.17,12,sea,High
12-07-00,4,73.15,12,sea,High
12-07-01,4,73.13,12,sea,High
12-07-02,4,73.13,12,sea,High
12-07-03,4,73.13,12,sea,High
12-07-04,4,73.15,12,sea,High
12-07-05,4,73.17,12,sea,High
12-07-06,4,73.18,12,sea,High
12-07-07,4,73.2,12,sea,High
12-07-08,4,73.22,12,sea,High
12-07-09,4,73.25,12,sea,High
12-07-10,4,73.28,12,sea,High
12-07-11,4,73.3,12,sea,High
12-07-12,4,73.32,12,sea,High
12-07-13,4,73.33,12,sea,High
12-07-14,4,73.35,12,sea,High
