Time,fms,HR,individual,simulation
04-01-20,0,74.700,2,walk
04-01-21,0,74.680,2,walk
04-01-22,0,74.680,2,walk
04-01-23,0,74.670,2,walk
04-01-24,0,74.670,2,walk
04-01-25,0,74.650,2,walk
04-01-26,0,74.620,2,walk
04-01-27,0,74.570,2,walk
04-01-28,0,74.520,2,walk
04-01-29,0,74.420,2,walk
04-01-30,0,74.250,2,walk
04-01-31,0,74.030,2,walk
04-01-32,0,73.830,2,walk
04-01-33,0,73.620,2,walk
04-01-34,0,73.430,2,walk
04-01-35,0,73.320,2,walk
04-01-36,0,73.250,2,walk
04-01-37,0,73.150,2,walk
04-01-38,0,73.180,2,walk
04-01-39,0,73.230,2,walk
04-01-40,0,73.280,2,walk
04-01-41,0,73.320,2,walk
04-01-42,0,73.370,2,walk
04-01-43,0,73.420,2,walk
04-01-44,0,73.480,2,walk
04-01-45,0,73.570,2,walk
04-01-46,0,73.630,2,walk
04-01-47,0,73.700,2,walk
04-01-48,0,73.780,2,walk
04-01-49,0,73.900,2,walk
