Time,fms,EDA,individual,simulation
04-18-26,1,1.820,2,sea
04-18-27,1,1.815,2,sea
04-18-28,1,1.824,2,sea
04-18-29,1,1.889,2,sea
04-18-30,1,1.942,2,sea
04-18-31,1,1.933,2,sea
04-18-32,1,1.909,2,sea
04-18-33,1,1.894,2,sea
04-18-34,1,1.912,2,sea
04-18-35,1,1.955,2,sea
04-18-36,1,1.949,2,sea
04-18-37,1,1.931,2,sea
04-18-38,1,1.926,2,sea
04-18-39,1,1.918,2,sea
04-18-40,1,1.910,2,sea
04-18-41,1,1.899,2,sea
04-18-42,1,1.893,2,sea
04-18-43,1,1.890,2,sea
04-18-44,1,1.881,2,sea
04-18-45,1,1.885,2,sea
04-18-46,1,1.893,2,sea
04-18-47,1,1.893,2,sea
04-18-48,1,1.882,2,sea
04-18-49,1,1.871,2,sea
04-18-50,1,1.866,2,sea
04-18-51,1,1.860,2,sea
04-18-52,1,1.882,2,sea
04-18-53,1,1.912,2,sea
04-18-54,1,1.908,2,sea
04-18-55,1,1.893,2,sea
