Time,fms,HR,individual,simulation
03-48-02,0,74.650,2,beach
03-48-03,0,74.700,2,beach
03-48-04,0,74.880,2,beach
03-48-05,0,75.050,2,beach
03-48-06,0,75.200,2,beach
03-48-07,0,75.350,2,beach
03-48-08,0,75.500,2,beach
03-48-09,0,75.650,2,beach
03-48-10,0,75.820,2,beach
03-48-11,0,76.020,2,beach
03-48-12,0,76.230,2,beach
03-48-13,0,76.450,2,beach
03-48-14,0,76.700,2,beach
03-48-15,0,76.920,2,beach
03-48-16,0,77.130,2,beach
03-48-17,0,77.350,2,beach
03-48-18,0,77.550,2,beach
03-48-19,0,77.720,2,beach
03-48-20,0,77.870,2,beach
03-48-21,0,78.000,2,beach
03-48-22,0,78.130,2,beach
03-48-23,0,78.280,2,beach
03-48-24,0,78.450,2,beach
03-48-25,0,78.630,2,beach
03-48-26,0,78.830,2,beach
03-48-27,0,79.050,2,beach
03-48-28,0,79.270,2,beach
03-48-29,0,79.500,2,beach
03-48-30,0,79.800,2,beach
03-48-31,0,80.120,2,beach
