Time,fms,HR,individual,simulation
04-53-08,0,76.320,4,walk
04-53-09,0,76.400,4,walk
04-53-10,0,76.730,4,walk
04-53-11,0,77.380,4,walk
04-53-12,0,77.850,4,walk
04-53-13,0,78.220,4,walk
04-53-14,0,78.500,4,walk
04-53-15,0,78.780,4,walk
04-53-16,0,79.130,4,walk
04-53-17,0,79.370,4,walk
04-53-18,0,79.620,4,walk
04-53-19,0,79.850,4,walk
04-53-20,0,80.050,4,walk
04-53-21,0,80.200,4,walk
04-53-22,0,79.880,4,walk
04-53-23,0,79.550,4,walk
04-53-24,0,79.220,4,walk
04-53-25,0,78.780,4,walk
04-53-26,0,78.370,4,walk
04-53-27,0,77.880,4,walk
04-53-28,0,77.380,4,walk
04-53-29,0,76.900,4,walk
04-53-30,0,76.420,4,walk
04-53-31,0,75.920,4,walk
04-53-32,0,75.330,4,walk
04-53-33,0,74.780,4,walk
04-53-34,0,74.300,4,walk
04-53-35,0,73.800,4,walk
04-53-36,0,73.430,4,walk
04-53-37,0,72.750,4,walk
