Time,fms,EDA,individual,simulation,CSS
04-04-00,0,2.786,2,walk,Low
04-04-01,0,2.827,2,walk,Low
04-04-02,0,2.819,2,walk,Low
04-04-03,0,2.795,2,walk,Low
04-04-04,0,2.784,2,walk,Low
04-04-05,0,2.839,2,walk,Low
04-04-06,0,2.93,2,walk,Low
04-04-07,0,2.936,2,walk,Low
04-04-08,0,2.904,2,walk,Low
04-04-09,0,2.863,2,walk,Low
04-04-10,0,2.807,2,walk,Low
04-04-11,0,2.807,2,walk,Low
04-04-12,0,2.97,2,walk,Low
04-04-13,0,3.107,2,walk,Low
04-04-14,0,3.015,2,walk,Low
04-04-15,0,2.955,2,walk,Low
04-04-16,0,2.893,2,walk,Low
04-04-17,0,2.848,2,walk,Low
04-04-18,0,2.999,2,walk,Low
04-04-19,0,3.25,2,walk,Low
04-04-20,0,3.332,2,walk,Low
04-04-21,0,3.674,2,walk,Low
04-04-22,0,4.156,2,walk,Low
04-04-23,0,4.632,2,walk,Low
04-04-24,0,4.841,2,walk,Low
04-04-25,0,4.606,2,walk,Low
04-04-26,0,4.294,2,walk,Low
04-04-27,0,4.06,2,walk,Low
04-04-28,0,3.957,2,walk,Low
04-04-29,0,3.934,2,walk,Low
