Time,fms,EDA,individual,simulation,CSS
04-03-28,1,2.894,2,walk,Mid
04-03-29,1,2.845,2,walk,Mid
04-03-30,1,2.797,2,walk,Mid
04-03-31,1,2.754,2,walk,Mid
04-03-32,1,2.74,2,walk,Mid
04-03-33,1,2.729,2,walk,Mid
04-03-34,1,2.711,2,walk,Mid
04-03-35,1,2.684,2,walk,Mid
04-03-36,1,2.677,2,walk,Mid
04-03-37,1,2.716,2,walk,Mid
04-03-38,1,2.894,2,walk,Mid
04-03-39,1,3.057,2,walk,Mid
04-03-40,1,3.011,2,walk,Mid
04-03-41,1,2.938,2,walk,Mid
04-03-42,1,2.873,2,walk,Mid
04-03-43,1,2.854,2,walk,Mid
04-03-44,1,2.835,2,walk,Mid
04-03-45,1,2.794,2,walk,Mid
04-03-46,1,2.779,2,walk,Mid
04-03-47,1,2.777,2,walk,Mid
04-03-48,1,2.763,2,walk,Mid
04-03-49,1,2.762,2,walk,Mid
04-03-50,1,2.768,2,walk,Mid
04-03-51,1,2.757,2,walk,Mid
04-03-52,1,2.754,2,walk,Mid
04-03-53,1,2.754,2,walk,Mid
04-03-54,1,2.749,2,walk,Mid
04-03-55,1,2.74,2,walk,Mid
04-03-56,1,2.746,2,walk,Mid
04-03-57,1,2.749,2,walk,Mid
