Time,fms,HR,individual,simulation
04-29-13,1,75.000,2,roller
04-29-14,1,75.020,2,roller
04-29-15,1,75.000,2,roller
04-29-16,1,74.980,2,roller
04-29-17,1,75.020,2,roller
04-29-18,1,75.080,2,roller
04-29-19,1,75.150,2,roller
04-29-20,1,75.220,2,roller
04-29-21,1,75.280,2,roller
04-29-22,1,75.400,2,roller
04-29-23,1,75.550,2,roller
04-29-24,1,75.720,2,roller
04-29-25,1,75.900,2,roller
04-29-26,1,76.080,2,roller
04-29-27,1,76.280,2,roller
04-29-28,1,76.500,2,roller
04-29-29,1,76.720,2,roller
04-29-30,1,76.870,2,roller
04-29-31,1,77.020,2,roller
04-29-32,1,77.130,2,roller
04-29-33,1,77.280,2,roller
04-29-34,1,77.430,2,roller
04-29-35,1,77.520,2,roller
04-29-36,1,77.550,2,roller
04-29-37,1,77.630,2,roller
04-29-38,1,77.680,2,roller
04-29-39,1,77.770,2,roller
04-29-40,1,77.830,2,roller
04-29-41,1,77.930,2,roller
04-29-42,1,78.000,2,roller
