Time,fms,EDA,individual,simulation
12-05-09,5,3.063,12,sea
12-05-10,5,3.057,12,sea
12-05-11,5,3.072,12,sea
12-05-12,5,3.086,12,sea
12-05-13,5,3.101,12,sea
12-05-14,5,3.108,12,sea
12-05-15,5,3.098,12,sea
12-05-16,5,3.097,12,sea
12-05-17,5,3.119,12,sea
12-05-18,5,3.288,12,sea
12-05-19,5,3.744,12,sea
12-05-20,5,4.144,12,sea
12-05-21,5,4.202,12,sea
12-05-22,5,4.165,12,sea
12-05-23,5,4.077,12,sea
12-05-24,5,3.993,12,sea
12-05-25,5,3.942,12,sea
12-05-26,5,3.927,12,sea
12-05-27,5,3.931,12,sea
12-05-28,5,3.971,12,sea
12-05-29,5,4.072,12,sea
12-05-30,5,4.118,12,sea
12-05-31,5,4.128,12,sea
12-05-32,5,4.076,12,sea
12-05-33,5,4.035,12,sea
12-05-34,5,4.012,12,sea
12-05-35,5,3.989,12,sea
12-05-36,5,3.982,12,sea
12-05-37,5,4.022,12,sea
12-05-38,5,4.051,12,sea
