Time,fms,EDA,individual,simulation
12-11-01,6,10.819,12,sea
12-11-02,6,10.708,12,sea
12-11-03,6,10.828,12,sea
12-11-04,6,10.697,12,sea
12-11-05,6,10.676,12,sea
12-11-06,6,10.936,12,sea
12-11-07,6,10.746,12,sea
12-11-08,6,10.775,12,sea
12-11-09,6,10.767,12,sea
12-11-10,6,10.772,12,sea
12-11-11,6,11.435,12,sea
12-11-12,6,11.394,12,sea
12-11-13,6,11.945,12,sea
12-11-14,6,11.897,12,sea
12-11-15,6,11.394,12,sea
12-11-16,6,11.340,12,sea
12-11-17,6,11.957,12,sea
12-11-18,6,11.701,12,sea
12-11-19,6,11.404,12,sea
12-11-20,6,11.143,12,sea
12-11-21,6,11.026,12,sea
12-11-22,6,11.066,12,sea
12-11-23,6,11.050,12,sea
12-11-24,6,11.187,12,sea
12-11-25,6,11.238,12,sea
12-11-26,6,10.910,12,sea
12-11-27,6,10.727,12,sea
12-11-28,6,10.713,12,sea
12-11-29,6,11.028,12,sea
12-11-30,6,10.981,12,sea
