Time,fms,HR,individual,simulation
12-01-22,1,104.180,1,walk
12-01-23,1,104.230,1,walk
12-01-24,1,104.270,1,walk
12-01-25,1,104.300,1,walk
12-01-26,1,104.350,1,walk
12-01-27,1,104.380,1,walk
12-01-28,1,104.380,1,walk
12-01-29,1,104.380,1,walk
12-01-30,1,104.400,1,walk
12-01-31,1,104.400,1,walk
12-01-32,1,104.400,1,walk
12-01-33,1,104.420,1,walk
12-01-34,1,104.430,1,walk
12-01-35,1,104.470,1,walk
12-01-36,1,104.500,1,walk
12-01-37,1,104.530,1,walk
12-01-38,1,104.570,1,walk
12-01-39,1,104.620,1,walk
12-01-40,1,104.670,1,walk
12-01-41,1,104.720,1,walk
12-01-42,1,104.750,1,walk
12-01-43,1,104.770,1,walk
12-01-44,1,104.750,1,walk
12-01-45,1,104.720,1,walk
12-01-46,1,104.650,1,walk
12-01-47,1,104.580,1,walk
12-01-48,1,104.520,1,walk
12-01-49,1,104.470,1,walk
12-01-50,1,104.470,1,walk
12-01-51,1,104.480,1,walk
