Time,fms,HR,individual,simulation
03-51-46,0,81.400,2,beach
03-51-47,0,81.230,2,beach
03-51-48,0,81.080,2,beach
03-51-49,0,80.970,2,beach
03-51-50,0,80.850,2,beach
03-51-51,0,80.670,2,beach
03-51-52,0,80.520,2,beach
03-51-53,0,80.430,2,beach
03-51-54,0,80.350,2,beach
03-51-55,0,80.230,2,beach
03-51-56,0,80.220,2,beach
03-51-57,0,80.200,2,beach
03-51-58,0,80.180,2,beach
03-51-59,0,80.170,2,beach
03-52-00,0,80.170,2,beach
03-52-01,0,80.200,2,beach
03-52-02,0,80.280,2,beach
03-52-03,0,80.420,2,beach
03-52-04,0,80.570,2,beach
03-52-05,0,80.720,2,beach
03-52-06,0,80.880,2,beach
03-52-07,0,81.070,2,beach
03-52-08,0,81.250,2,beach
03-52-09,0,81.420,2,beach
03-52-10,0,81.580,2,beach
03-52-11,0,81.700,2,beach
03-52-12,0,81.820,2,beach
03-52-13,0,82.000,2,beach
03-52-14,0,82.250,2,beach
03-52-15,0,82.530,2,beach
