Time,fms,EDA,individual,simulation,CSS
12-04-02,1,12.075,1,walk,Mid
12-04-03,1,12.022,1,walk,Mid
12-04-04,1,11.317,1,walk,Mid
12-04-05,1,11.239,1,walk,Mid
12-04-06,1,11.356,1,walk,Mid
12-04-07,1,11.243,1,walk,Mid
12-04-08,1,11.636,1,walk,Mid
12-04-09,1,12.059,1,walk,Mid
12-04-10,1,11.73,1,walk,Mid
12-04-11,1,11.389,1,walk,Mid
12-04-12,1,11.392,1,walk,Mid
12-04-13,1,11.426,1,walk,Mid
12-04-14,1,11.449,1,walk,Mid
12-04-15,1,11.748,1,walk,Mid
12-04-16,1,12.271,1,walk,Mid
12-04-17,1,11.749,1,walk,Mid
12-04-18,1,11.444,1,walk,Mid
12-04-19,1,11.351,1,walk,Mid
12-04-20,1,11.364,1,walk,Mid
12-04-21,1,11.644,1,walk,Mid
12-04-22,1,12.448,1,walk,Mid
12-04-23,1,12.012,1,walk,Mid
12-04-24,1,11.507,1,walk,Mid
12-04-25,1,11.393,1,walk,Mid
12-04-26,1,11.491,1,walk,Mid
12-04-27,1,11.813,1,walk,Mid
12-04-28,1,11.815,1,walk,Mid
12-04-29,1,11.682,1,walk,Mid
12-04-30,1,11.433,1,walk,Mid
12-04-31,1,11.43,1,walk,Mid
