Time,fms,EDA,individual,simulation,CSS
12-05-06,2,12.229,1,walk,High
12-05-07,2,12.511,1,walk,High
12-05-08,2,12.787,1,walk,High
12-05-09,2,12.573,1,walk,High
12-05-10,2,12.47,1,walk,High
12-05-11,2,12.499,1,walk,High
12-05-12,2,12.778,1,walk,High
12-05-13,2,12.973,1,walk,High
12-05-14,2,12.464,1,walk,High
12-05-15,2,11.718,1,walk,High
12-05-16,2,11.582,1,walk,High
12-05-17,2,12.068,1,walk,High
12-05-18,2,12.233,1,walk,High
12-05-19,2,11.989,1,walk,High
12-05-20,2,11.878,1,walk,High
12-05-21,2,12.033,1,walk,High
12-05-22,2,12.062,1,walk,High
12-05-23,2,12.192,1,walk,High
12-05-24,2,12.235,1,walk,High
12-05-25,2,12.347,1,walk,High
12-05-26,2,12.352,1,walk,High
12-05-27,2,13.014,1,walk,High
12-05-28,2,12.643,1,walk,High
12-05-29,2,12.129,1,walk,High
12-05-30,2,12.055,1,walk,High
12-05-31,2,12.299,1,walk,High
12-05-32,2,12.787,1,walk,High
12-05-33,2,12.578,1,walk,High
12-05-34,2,12.361,1,walk,High
12-05-35,2,11.785,1,walk,High
