Time,fms,EDA,individual,simulation
11-56-17,2,3.447,13,roller
11-56-18,2,3.342,13,roller
11-56-19,2,3.299,13,roller
11-56-20,2,3.422,13,roller
11-56-21,2,3.553,13,roller
11-56-22,2,3.447,13,roller
11-56-23,2,3.342,13,roller
11-56-24,2,3.467,13,roller
11-56-25,2,3.691,13,roller
11-56-26,2,3.533,13,roller
11-56-27,2,3.388,13,roller
11-56-28,2,3.342,13,roller
11-56-29,2,3.371,13,roller
11-56-30,2,3.365,13,roller
11-56-31,2,3.446,13,roller
11-56-32,2,3.604,13,roller
11-56-33,2,3.469,13,roller
11-56-34,2,3.363,13,roller
11-56-35,2,3.330,13,roller
11-56-36,2,3.327,13,roller
11-56-37,2,3.460,13,roller
11-56-38,2,3.450,13,roller
11-56-39,2,3.370,13,roller
11-56-40,2,3.556,13,roller
11-56-41,2,3.948,13,roller
11-56-42,2,3.746,13,roller
11-56-43,2,3.508,13,roller
11-56-44,2,3.443,13,roller
11-56-45,2,3.427,13,roller
11-56-46,2,3.417,13,roller
