Time,fms,HR,individual,simulation
04-07-45,1,73.230,4,sea
04-07-46,1,73.300,4,sea
04-07-47,1,73.400,4,sea
04-07-48,1,73.470,4,sea
04-07-49,1,73.550,4,sea
04-07-50,1,73.600,4,sea
04-07-51,1,73.820,4,sea
04-07-52,1,74.050,4,sea
04-07-53,1,74.180,4,sea
04-07-54,1,74.330,4,sea
04-07-55,1,74.600,4,sea
04-07-56,1,74.930,4,sea
04-07-57,1,75.300,4,sea
04-07-58,1,75.670,4,sea
04-07-59,1,76.000,4,sea
04-08-00,1,76.330,4,sea
04-08-01,1,76.630,4,sea
04-08-02,1,76.930,4,sea
04-08-03,1,77.130,4,sea
04-08-04,1,77.320,4,sea
04-08-05,1,77.480,4,sea
04-08-06,1,77.630,4,sea
04-08-07,1,77.820,4,sea
04-08-08,1,78.020,4,sea
04-08-09,1,78.270,4,sea
04-08-10,1,78.520,4,sea
04-08-11,1,78.780,4,sea
04-08-12,1,79.050,4,sea
04-08-13,1,79.330,4,sea
04-08-14,1,79.620,4,sea
