Time,fms,EDA,individual,simulation
04-04-32,0,3.812,2,walk
04-04-33,0,3.790,2,walk
04-04-34,0,3.763,2,walk
04-04-35,0,3.735,2,walk
04-04-36,0,3.688,2,walk
04-04-37,0,3.652,2,walk
04-04-38,0,3.637,2,walk
04-04-39,0,3.628,2,walk
04-04-40,0,3.637,2,walk
04-04-41,0,3.768,2,walk
04-04-42,0,4.514,2,walk
04-04-43,0,5.140,2,walk
04-04-44,0,5.216,2,walk
04-04-45,0,4.879,2,walk
04-04-46,0,4.573,2,walk
04-04-47,0,4.367,2,walk
04-04-48,0,4.227,2,walk
04-04-49,0,4.147,2,walk
04-04-50,0,4.113,2,walk
04-04-51,0,4.069,2,walk
04-04-52,0,3.978,2,walk
04-04-53,0,3.954,2,walk
04-04-54,0,3.958,2,walk
04-04-55,0,3.946,2,walk
04-04-56,0,3.941,2,walk
04-04-57,0,3.867,2,walk
04-04-58,0,3.892,2,walk
04-04-59,0,3.890,2,walk
04-05-00,0,3.870,2,walk
04-05-01,0,3.839,2,walk
