Time,fms,HR,individual,simulation,CSS
12-33-47,1,96.2,13,walk,Mid
12-33-48,1,96.25,13,walk,Mid
12-33-49,1,96.3,13,walk,Mid
12-33-50,1,96.35,13,walk,Mid
12-33-51,1,96.42,13,walk,Mid
12-33-52,1,96.5,13,walk,Mid
12-33-53,1,96.58,13,walk,Mid
12-33-54,1,96.67,13,walk,Mid
12-33-55,1,96.75,13,walk,Mid
12-33-56,1,96.83,13,walk,Mid
12-33-57,1,96.88,13,walk,Mid
12-33-58,1,96.93,13,walk,Mid
12-33-59,1,97.02,13,walk,Mid
12-34-00,1,97.12,13,walk,Mid
12-34-01,1,97.25,13,walk,Mid
12-34-02,1,97.38,13,walk,Mid
12-34-03,1,97.53,13,walk,Mid
12-34-04,1,97.68,13,walk,Mid
12-34-05,1,97.83,13,walk,Mid
12-34-06,1,97.95,13,walk,Mid
12-34-07,1,98.07,13,walk,Mid
12-34-08,1,98.15,13,walk,Mid
12-34-09,1,98.22,13,walk,Mid
12-34-10,1,98.3,13,walk,Mid
12-34-11,1,98.38,13,walk,Mid
12-34-12,1,98.45,13,walk,Mid
12-34-13,1,98.5,13,walk,Mid
12-34-14,1,98.53,13,walk,Mid
12-34-15,1,98.53,13,walk,Mid
12-34-16,1,98.5,13,walk,Mid
