Time,fms,EDA,individual,simulation
05-05-15,0,4.695,14,beach
05-05-16,0,4.606,14,beach
05-05-17,0,5.027,14,beach
05-05-18,0,5.832,14,beach
05-05-19,0,6.977,14,beach
05-05-20,0,6.535,14,beach
05-05-21,0,5.820,14,beach
05-05-22,0,5.764,14,beach
05-05-23,0,5.390,14,beach
05-05-24,0,5.034,14,beach
05-05-25,0,4.898,14,beach
05-05-26,0,4.816,14,beach
05-05-27,0,5.181,14,beach
05-05-28,0,5.405,14,beach
05-05-29,0,5.149,14,beach
05-05-30,0,5.026,14,beach
05-05-31,0,4.934,14,beach
05-05-32,0,4.845,14,beach
05-05-33,0,4.722,14,beach
05-05-34,0,4.631,14,beach
05-05-35,0,4.584,14,beach
05-05-36,0,4.555,14,beach
05-05-37,0,4.784,14,beach
05-05-38,0,5.159,14,beach
05-05-39,0,4.999,14,beach
05-05-40,0,4.770,14,beach
05-05-41,0,4.691,14,beach
05-05-42,0,4.713,14,beach
05-05-43,0,4.680,14,beach
05-05-44,0,4.665,14,beach
