Time,fms,EDA,individual,simulation
11-47-44,0,4.713,9,beach
11-47-45,0,4.539,9,beach
11-47-46,0,4.440,9,beach
11-47-47,0,4.480,9,beach
11-47-48,0,4.468,9,beach
11-47-49,0,4.793,9,beach
11-47-50,0,4.973,9,beach
11-47-51,0,4.707,9,beach
11-47-52,0,4.448,9,beach
11-47-53,0,4.413,9,beach
11-47-54,0,4.382,9,beach
11-47-55,0,4.339,9,beach
11-47-56,0,4.236,9,beach
11-47-57,0,4.295,9,beach
11-47-58,0,4.314,9,beach
11-47-59,0,4.335,9,beach
11-48-00,0,4.398,9,beach
11-48-01,0,5.020,9,beach
11-48-02,0,5.159,9,beach
11-48-03,0,5.320,9,beach
11-48-04,0,5.477,9,beach
11-48-05,0,5.171,9,beach
11-48-06,0,4.717,9,beach
11-48-07,0,4.558,9,beach
11-48-08,0,4.512,9,beach
11-48-09,0,4.482,9,beach
11-48-10,0,4.659,9,beach
11-48-11,0,4.598,9,beach
11-48-12,0,4.524,9,beach
11-48-13,0,4.459,9,beach
