Time,fms,EDA,individual,simulation
04-51-00,0,1.609,4,walk
04-51-01,0,1.637,4,walk
04-51-02,0,1.654,4,walk
04-51-03,0,1.682,4,walk
04-51-04,0,1.680,4,walk
04-51-05,0,1.655,4,walk
04-51-06,0,1.623,4,walk
04-51-07,0,1.649,4,walk
04-51-08,0,1.730,4,walk
04-51-09,0,1.751,4,walk
04-51-10,0,1.708,4,walk
04-51-11,0,1.711,4,walk
04-51-12,0,1.702,4,walk
04-51-13,0,1.666,4,walk
04-51-14,0,1.718,4,walk
04-51-15,0,1.773,4,walk
04-51-16,0,1.794,4,walk
04-51-17,0,1.793,4,walk
04-51-18,0,1.789,4,walk
04-51-19,0,1.761,4,walk
04-51-20,0,1.701,4,walk
04-51-21,0,1.682,4,walk
04-51-22,0,1.704,4,walk
04-51-23,0,1.711,4,walk
04-51-24,0,1.701,4,walk
04-51-25,0,1.683,4,walk
04-51-26,0,1.679,4,walk
04-51-27,0,1.692,4,walk
04-51-28,0,1.734,4,walk
04-51-29,0,1.816,4,walk
