Time,fms,HR,individual,simulation
07-28-58,1,86.370,11,walk
07-28-59,1,86.370,11,walk
07-29-00,1,86.400,11,walk
07-29-01,1,86.450,11,walk
07-29-02,1,86.480,11,walk
07-29-03,1,86.480,11,walk
07-29-04,1,86.500,11,walk
07-29-05,1,86.480,11,walk
07-29-06,1,86.480,11,walk
07-29-07,1,86.480,11,walk
07-29-08,1,86.480,11,walk
07-29-09,1,86.520,11,walk
07-29-10,1,86.570,11,walk
07-29-11,1,86.630,11,walk
07-29-12,1,86.680,11,walk
07-29-13,1,86.700,11,walk
07-29-14,1,86.720,11,walk
07-29-15,1,86.720,11,walk
07-29-16,1,86.720,11,walk
07-29-17,1,86.700,11,walk
07-29-18,1,86.670,11,walk
07-29-19,1,86.630,11,walk
07-29-20,1,86.580,11,walk
07-29-21,1,86.520,11,walk
07-29-22,1,86.430,11,walk
07-29-23,1,86.320,11,walk
07-29-24,1,86.220,11,walk
07-29-25,1,86.100,11,walk
07-29-26,1,85.980,11,walk
07-29-27,1,85.870,11,walk
