Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-49-56,1.396,0,1.0,1.0,4.477,4.336,0.447,0.515,0.432,0.694,-0.005,-0.001,-0.027,-0.03,-0.236,0.971,-47.542,3.937,48.315,0.976,-0.217,0.006,35.047,3.091,-30.155,-29.519,-3.317,-25.674,0.017,-0.224,0.974,0.036,-0.247,0.968,,4,walk,Low
04-49-57,1.84,0,1.0,1.0,4.528,4.353,0.44,0.516,0.426,0.696,0.002,-0.0,-0.028,-0.048,-0.245,0.968,-47.523,3.941,48.3,0.976,-0.218,0.005,35.171,3.137,-30.212,-29.462,-3.355,-25.614,0.034,-0.234,0.971,0.06,-0.255,0.965,,4,walk,Low
04-49-58,1.102,0,0.656,0.733,3.918,3.552,0.418,0.573,0.379,0.736,0.004,-0.0,-0.023,-0.105,-0.322,0.921,-39.058,3.232,39.671,0.746,-0.323,0.203,35.523,2.493,-30.539,-28.648,-3.968,-25.965,0.072,-0.321,0.787,0.145,-0.342,0.725,,4,walk,Low
04-49-59,0.414,0,0.469,0.555,2.777,3.232,0.362,0.519,0.337,0.607,0.004,-0.001,-0.022,-0.13,-0.326,0.912,-37.001,3.055,37.56,0.689,-0.35,0.257,35.646,2.682,-30.676,-28.35,-4.177,-26.075,0.069,-0.26,0.607,0.185,-0.344,0.668,,4,walk,Low
04-50-00,0.98,0,0.999,1.0,4.378,4.202,0.451,0.499,0.433,0.678,-0.003,-0.001,-0.027,-0.023,-0.174,0.982,-47.56,3.936,48.308,0.988,-0.153,-0.001,35.015,3.1,-29.804,-29.53,-3.276,-25.282,0.005,-0.153,0.986,0.033,-0.191,0.979,,4,walk,Low
04-50-01,1.159,0,1.0,1.0,4.375,4.199,0.452,0.501,0.439,0.681,-0.009,-0.001,-0.027,-0.018,-0.199,0.979,-47.541,3.943,48.32,0.992,-0.125,0.002,34.994,3.17,-29.831,-29.687,-3.226,-25.412,0.005,-0.18,0.983,0.028,-0.21,0.976,,4,walk,Low
04-50-02,0.563,0,0.784,0.907,3.985,4.075,0.427,0.547,0.383,0.734,-0.001,-0.001,-0.026,-0.114,-0.315,0.934,-44.049,3.639,44.736,0.857,-0.326,0.107,35.378,2.746,-30.126,-28.809,-3.874,-25.667,0.06,-0.288,0.836,0.163,-0.323,0.848,,4,walk,Low
04-50-03,1.92,0,0.981,0.999,4.731,4.53,0.415,0.492,0.387,0.669,-0.021,-0.002,-0.026,-0.129,-0.15,0.975,-47.581,3.918,48.342,0.965,-0.246,0.009,35.564,3.296,-30.103,-28.672,-3.2,-25.157,0.097,-0.136,0.982,0.138,-0.152,0.973,,4,walk,Low
04-50-04,1.854,0,0.637,0.665,2.999,2.352,0.445,0.498,0.371,0.497,0.003,0.0,-0.019,0.076,-0.149,0.965,-31.72,2.616,32.239,0.633,-0.194,0.371,34.58,2.741,-30.451,-29.614,-3.47,-25.516,-0.091,-0.16,0.667,-0.062,-0.15,0.591,,4,walk,Low
04-50-05,2.302,0,0.805,0.788,3.21,3.018,0.361,0.508,0.308,0.58,0.019,0.002,-0.024,-0.192,-0.041,0.97,-38.766,3.199,39.43,-0.323,-0.167,0.754,36.063,3.198,-30.654,-28.217,-2.952,-26.465,0.179,-0.043,0.788,0.186,-0.05,0.786,,4,walk,Low
04-50-06,2.189,0,1.0,0.998,3.766,3.54,0.415,0.484,0.391,0.652,0.018,0.002,-0.029,-0.124,-0.054,0.976,-47.622,3.923,48.219,-0.958,-0.169,-0.108,35.471,3.186,-30.574,-28.832,-3.014,-25.615,0.12,-0.051,0.977,0.134,-0.063,0.973,,4,walk,Low
04-50-07,2.848,0,0.73,0.699,2.841,1.952,0.188,0.156,0.285,0.368,0.018,0.002,-0.023,0.137,-0.024,0.979,-37.387,3.084,37.917,-0.227,-0.107,0.825,34.253,4.356,-34.036,-30.205,-2.361,-26.081,-0.135,-0.024,0.766,-0.074,-0.024,0.635,,4,walk,Low
04-50-08,2.069,0,1.0,1.0,3.531,3.319,0.481,0.463,0.463,0.631,0.031,0.003,-0.029,0.082,-0.016,0.995,-47.544,3.926,48.258,-0.025,-0.157,0.987,34.647,3.373,-29.651,-29.97,-2.429,-26.062,-0.084,-0.017,0.995,-0.061,-0.037,0.996,,4,walk,Low
04-50-09,3.343,0,1.0,1.0,3.944,3.677,0.482,0.479,0.468,0.651,0.013,0.001,-0.028,0.078,-0.091,0.991,-47.577,3.933,48.272,-0.026,-0.153,0.988,34.571,3.246,-29.48,-30.064,-3.207,-24.438,-0.078,-0.092,0.991,-0.073,-0.096,0.991,,4,walk,Low
04-50-10,1.665,0,0.918,0.978,4.035,3.844,0.438,0.517,0.407,0.693,0.005,0.0,-0.028,-0.057,-0.223,0.965,-47.554,3.936,48.249,-0.038,-0.244,0.96,35.269,3.075,-30.272,-29.102,-3.313,-25.808,0.028,-0.225,0.967,0.092,-0.232,0.958,,4,walk,Low
04-50-11,1.66,0,0.912,0.949,4.113,3.954,0.427,0.484,0.396,0.656,0.001,-0.0,-0.027,-0.089,-0.111,0.982,-47.562,3.93,48.229,-0.043,-0.165,0.979,35.412,3.383,-30.138,-28.797,-3.113,-25.071,0.065,-0.112,0.985,0.107,-0.103,0.981,,4,walk,Low
04-50-12,1.722,0,0.422,0.657,4.166,3.997,0.467,0.481,0.442,0.655,-0.007,-0.001,-0.027,0.012,-0.125,0.99,-47.605,3.93,48.231,-0.036,-0.121,0.992,34.662,3.526,-30.255,-29.584,-2.871,-25.446,-0.017,-0.117,0.992,-0.013,-0.126,0.99,,4,walk,Low
04-50-13,3.17,0,0.498,0.737,4.175,4.034,0.467,0.477,0.443,0.657,-0.01,-0.001,-0.026,0.005,-0.129,0.991,-46.024,3.803,46.631,-0.026,-0.102,0.994,34.631,3.679,-29.989,-29.69,-2.777,-25.485,-0.013,-0.124,0.958,0.001,-0.134,0.957,,4,walk,Low
04-50-14,1.235,0,0.682,0.867,4.299,4.131,0.441,0.492,0.396,0.674,0.003,0.0,-0.026,-0.076,-0.15,0.978,-44.169,3.652,44.778,-0.041,-0.167,0.98,35.126,3.498,-30.244,-28.836,-3.192,-25.487,0.04,-0.155,0.945,0.112,-0.158,0.936,,4,walk,Low
