Time,fms,EDA,individual,simulation,CSS
03-54-16,0,0.232,4,room,Low
03-54-17,0,0.231,4,room,Low
03-54-18,0,0.23,4,room,Low
03-54-19,0,0.229,4,room,Low
03-54-20,0,0.229,4,room,Low
03-54-21,0,0.229,4,room,Low
03-54-22,0,0.231,4,room,Low
03-54-23,0,0.228,4,room,Low
03-54-24,0,0.228,4,room,Low
03-54-25,0,0.232,4,room,Low
03-54-26,0,0.229,4,room,Low
03-54-27,0,0.233,4,room,Low
03-54-28,0,0.235,4,room,Low
03-54-29,0,0.233,4,room,Low
03-54-30,0,0.236,4,room,Low
03-54-31,0,0.232,4,room,Low
03-54-32,0,0.233,4,room,Low
03-54-33,0,0.231,4,room,Low
03-54-34,0,0.233,4,room,Low
03-54-35,0,0.231,4,room,Low
03-54-36,0,0.231,4,room,Low
03-54-37,0,0.231,4,room,Low
03-54-38,0,0.231,4,room,Low
03-54-39,0,0.232,4,room,Low
03-54-40,0,0.232,4,room,Low
03-54-41,0,0.232,4,room,Low
03-54-42,0,0.232,4,room,Low
03-54-43,0,0.229,4,room,Low
03-54-44,0,0.227,4,room,Low
03-54-45,0,0.232,4,room,Low
