Time,fms,EDA,individual,simulation
07-33-14,1,2.674,11,walk
07-33-15,1,2.741,11,walk
07-33-16,1,2.784,11,walk
07-33-17,1,2.744,11,walk
07-33-18,1,2.684,11,walk
07-33-19,1,2.654,11,walk
07-33-20,1,2.625,11,walk
07-33-21,1,2.720,11,walk
07-33-22,1,2.719,11,walk
07-33-23,1,2.732,11,walk
07-33-24,1,2.706,11,walk
07-33-25,1,2.668,11,walk
07-33-26,1,2.682,11,walk
07-33-27,1,2.655,11,walk
07-33-28,1,2.637,11,walk
07-33-29,1,2.623,11,walk
07-33-30,1,2.623,11,walk
07-33-31,1,2.608,11,walk
07-33-32,1,2.588,11,walk
07-33-33,1,2.575,11,walk
07-33-34,1,2.583,11,walk
07-33-35,1,2.557,11,walk
07-33-36,1,2.588,11,walk
07-33-37,1,2.613,11,walk
07-33-38,1,2.569,11,walk
07-33-39,1,2.557,11,walk
07-33-40,1,2.571,11,walk
07-33-41,1,2.592,11,walk
07-33-42,1,2.552,11,walk
07-33-43,1,2.542,11,walk
