Time,fms,EDA,individual,simulation
07-30-02,1,1.001,11,walk
07-30-03,1,1.047,11,walk
07-30-04,1,1.092,11,walk
07-30-05,1,1.134,11,walk
07-30-06,1,1.135,11,walk
07-30-07,1,1.148,11,walk
07-30-08,1,1.167,11,walk
07-30-09,1,1.191,11,walk
07-30-10,1,1.195,11,walk
07-30-11,1,1.210,11,walk
07-30-12,1,1.225,11,walk
07-30-13,1,1.212,11,walk
07-30-14,1,1.206,11,walk
07-30-15,1,1.213,11,walk
07-30-16,1,1.215,11,walk
07-30-17,1,1.207,11,walk
07-30-18,1,1.205,11,walk
07-30-19,1,1.211,11,walk
07-30-20,1,1.220,11,walk
07-30-21,1,1.205,11,walk
07-30-22,1,1.197,11,walk
07-30-23,1,1.209,11,walk
07-30-24,1,1.216,11,walk
07-30-25,1,1.220,11,walk
07-30-26,1,1.217,11,walk
07-30-27,1,1.221,11,walk
07-30-28,1,1.218,11,walk
07-30-29,1,1.217,11,walk
07-30-30,1,1.217,11,walk
07-30-31,1,1.219,11,walk
