Time,fms,HR,individual,simulation
12-06-08,1,87.230,13,room
12-06-09,1,87.070,13,room
12-06-10,1,86.880,13,room
12-06-11,1,86.630,13,room
12-06-12,1,86.400,13,room
12-06-13,1,86.180,13,room
12-06-14,1,85.950,13,room
12-06-15,1,85.700,13,room
12-06-16,1,85.520,13,room
12-06-17,1,85.250,13,room
12-06-18,1,84.930,13,room
12-06-19,1,84.620,13,room
12-06-20,1,84.300,13,room
12-06-21,1,83.970,13,room
12-06-22,1,83.600,13,room
12-06-23,1,83.280,13,room
12-06-24,1,82.950,13,room
12-06-25,1,82.620,13,room
12-06-26,1,82.250,13,room
12-06-27,1,81.880,13,room
12-06-28,1,81.500,13,room
12-06-29,1,81.080,13,room
12-06-30,1,81.100,13,room
12-06-31,1,81.120,13,room
12-06-32,1,81.130,13,room
12-06-33,1,81.170,13,room
12-06-34,1,81.230,13,room
12-06-35,1,81.320,13,room
12-06-36,1,81.380,13,room
12-06-37,1,81.450,13,room
